Incident Subcategory,,Fraction missing values,dtype,num unique values,top,freq,mean,min,25%,50%,75%,max,std
Lost Property,Resolution,0.0,text,2,Cite or Arrest Adult,7,,,,,,,
Lost Property,Intersection,0.0,text,7,NATOMA ST \ 14TH ST,3,,,,,,,
Lost Property,CNN,0.0,Decimal number,7,,,25323200.0,22401000.0,23891500.0,24368000.0,25514000.0,34169000.0,3430512.394510314
Lost Property,Police District,0.0,text,5,Southern,3,,,,,,,
Lost Property,Analysis Neighborhood,0.0,text,5,Mission,4,,,,,,,
Lost Property,Supervisor District,0.0,Decimal number,6,,,6.7,1.0,6.0,7.0,8.75,9.0,2.4517567397911053
Lost Property,Latitude,0.0,Decimal number,7,,,37.76443123166752,37.7364191318219,37.7640240604192,37.76835975020582,37.77258568399894,37.782802248999005,0.01571914224732211
Lost Property,Longitude,0.0,Decimal number,7,,,-122.42676284688548,-122.46762910232071,-122.44788416891438,-122.42010920600175,-122.41855593373442,-122.39137353346597,0.025252916221476327
Lost Property,Neighborhoods,0.0,Decimal number,5,,,54.5,5.0,34.0,53.0,53.0,117.0,36.39978632415916
Lost Property,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Lost Property,Central Market/Tenderloin Boundary Polygon - Updated,1.0,Decimal number,0,,,,,,,,,
Lost Property,Civic Center Harm Reduction Project Boundary,0.7,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Lost Property,HSOC Zones as of 2018-06-05,0.6,Decimal number,1,,,3.0,3.0,3.0,3.0,3.0,3.0,0.0
Lost Property,Current Supervisor Districts,0.0,Decimal number,6,,,6.2,2.0,2.5,6.5,9.5,11.0,3.614784456460256
Lost Property,Current Police Districts,0.0,Decimal number,5,,,4.4,1.0,3.0,3.0,7.0,9.0,3.0983866769659336
Lost Property,ID,0.0,Whole Number,8,,,54196.7,49974.0,50667.0,54523.5,55873.75,62818.0,4092.807079363611
Lost Property,Court Number,0.0,Whole Number,7,,,18112420.0,18005938.0,18007665.0,18016711.0,18020339.0,19002554.0,312823.64719261375
Lost Property,Arrest Date_x,0.0,text,7,2018/04/16,2,,,,,,,
Lost Property,Filed Case Type,0.0,text,2,Felony,9,,,,,,,
Lost Property,List of Filed Charges,0.0,text,7,",11364(A),594(B)1,",2,,,,,,,
Lost Property,Crime Type,0.0,text,5,AUTO,4,,,,,,,
Lost Property,Crime Description,0.0,text,5,Auto Theft,4,,,,,,,
Lost Property,Type,0.0,text,2,New Filing,9,,,,,,,
Lost Property,Filing.Date,0.0,Date + time,6,,,2018-09-19 09:36:00,2018-04-19 00:00:00,2018-05-21 00:00:00,2018-10-29 12:00:00,2019-01-03 00:00:00,2019-02-19 00:00:00,
Lost Property,Status,0.0,text,1,CLO,10,,,,,,,
Lost Property,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost Property,Filed.Charge.List,0.0,text,7,"594B1/F/0, 11364A/M/0",2,,,,,,,
Lost Property,Case.Dispo,0.0,Whole Number,3,,,178.6,72.0,190.0,190.0,191.0,191.0,37.45871801804696
Lost Property,Case.Dispo.Date,0.0,Date + time,7,,,2019-02-04 12:00:00,2018-05-02 00:00:00,2018-09-05 00:00:00,2018-11-30 00:00:00,2019-08-31 00:00:00,2020-02-24 00:00:00,
Lost Property,Dispo.Description,0.0,text,3,County Jail w/ Probation Condition,5,,,,,,,
Lost Property,Arrest Date_y,0.0,text,6,2018-12-29 00:00:00,3,,,,,,,
Lost Property,Filing Date,0.0,Date + time,6,,,2018-09-19 09:36:00,2018-04-19 00:00:00,2018-05-21 00:00:00,2018-10-29 12:00:00,2019-01-03 00:00:00,2019-02-19 00:00:00,
Lost Property,Dispo Code,0.0,text,3,190.0,5.0,,,,,,,
Lost Property,Dispo Description,0.0,text,3,County Jail W/ Probation Condi,5,,,,,,,
Lost Property,Dispo Date,0.0,Date + time,7,,,2019-02-04 12:00:00,2018-05-02 00:00:00,2018-09-05 00:00:00,2018-11-30 00:00:00,2019-08-31 00:00:00,2020-02-24 00:00:00,
Lost Property,Case Stage,0.0,text,3,Pre-hearing Conferen,6,,,,,,,
Lost Property,Custody Status,0.0,text,3,I             ,6,,,,,,,
Lost Property,Outcome,0.0,text,2,GP                  ,9,,,,,,,
Lost Property,Outcome Sub-Type,0.0,text,3,NEG                 ,7,,,,,,,
Lost Property,Outcome Sub-Type Description,0.0,text,3,Negotiated                  ,7,,,,,,,
Lost Property,Dispo Case Type,0.0,text,2,Misdemeanor    ,5,,,,,,,
Lost Property,Sentence Type,0.0,text,5,ISS Formal Probation/County Ja,4,,,,,,,
Lost Property,SP Term,1.0,Decimal number,0,,,,,,,,,
Lost Property,CJ Term,0.1,Decimal number,6,,,69.19444444444444,1.0,5.0,50.0,57.0,273.75,95.22947431219905
Lost Property,Supervision Term,0.0,text,4,3.0,4.0,,,,,,,
Lost Property,Program Term,1.0,Decimal number,0,,,,,,,,,
Lost Property,Forfeiture,0.0,text,1,                ,10,,,,,,,
Lost Property,Outcome Description,0.0,text,2,Guilty Plea        ,9,,,,,,,
Manslaughter,index,0.0,Whole Number,11,,,16367.272727272728,4943.0,9343.0,16645.0,21916.0,30015.0,9062.045973078144
Manslaughter,Incident Datetime,0.0,text,11,2018/04/20 12:16:00 PM,1,,,,,,,
Manslaughter,Incident Date,0.0,text,10,2018/08/25,2,,,,,,,
Manslaughter,Incident Time,0.0,text,11,12:16,1,,,,,,,
Manslaughter,Incident Year,0.0,Whole Number,3,,,2018.5454545454545,2018.0,2018.0,2018.0,2019.0,2020.0,0.8201995322647245
Manslaughter,Incident Day of Week,0.0,text,6,Saturday,3,,,,,,,
Manslaughter,Report Datetime,0.0,text,11,2018/04/20 12:16:00 PM,1,,,,,,,
Manslaughter,Row ID,0.0,Whole Number,11,,,75772828432.72728,61935001160.0,68347001160.0,70708201160.0,83212651160.0,94525501160.0,11179962594.757723
Manslaughter,Incident ID,0.0,Whole Number,11,,,757728.2727272727,619350.0,683470.0,707082.0,832126.5,945255.0,111799.62594757722
Manslaughter,Incident Number,0.0,text,10,180641378,2,,,,,,,
Manslaughter,CAD Number,0.0,Decimal number,10,,,186442975.72727272,173432984.0,181526056.0,182372530.0,191902076.0,202011082.0,8983832.950284896
Manslaughter,Report Type Code,0.0,text,2,IS,10,,,,,,,
Manslaughter,Report Type Description,0.0,text,2,Initial Supplement,10,,,,,,,
Manslaughter,Incident Code,0.0,Whole Number,1,,,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,0.0
Manslaughter,Incident Category,0.0,text,1,Homicide,11,,,,,,,
Manslaughter,Incident Subcategory,0.0,text,1,Manslaughter,11,,,,,,,
Manslaughter,Incident Description,0.0,text,1,"Manslaughter, Vehicular",11,,,,,,,
Manslaughter,Resolution,0.0,text,2,Cite or Arrest Adult,10,,,,,,,
Manslaughter,Intersection,0.0,text,10,23RD ST \ ARKANSAS ST,2,,,,,,,
Manslaughter,CNN,0.0,Decimal number,10,,,23059818.181818184,20831000.0,22973500.0,23361000.0,23698000.0,24160000.0,1106906.122323101
Manslaughter,Police District,0.0,text,5,Taraval,4,,,,,,,
Manslaughter,Analysis Neighborhood,0.0,text,8,West of Twin Peaks,2,,,,,,,
Manslaughter,Supervisor District,0.0,Decimal number,6,,,7.636363636363637,4.0,6.5,8.0,9.5,10.0,2.2482316283126735
Manslaughter,Latitude,0.0,Decimal number,10,,,37.74795328777243,37.71895555784868,37.73686880437266,37.74864750658526,37.758263742938745,37.7751608100771,0.017105323972043084
Manslaughter,Longitude,0.0,Decimal number,10,,,-122.43420779337535,-122.50022095522831,-122.47030283996091,-122.41455886019348,-122.40267801788167,-122.39772873392516,0.04071603327371929
Manslaughter,Neighborhoods,0.0,Decimal number,8,,,52.72727272727273,32.0,41.5,54.0,57.0,83.0,14.234401350888692
Manslaughter,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Manslaughter,Central Market/Tenderloin Boundary Polygon - Updated,1.0,Decimal number,0,,,,,,,,,
Manslaughter,Civic Center Harm Reduction Project Boundary,1.0,Decimal number,0,,,,,,,,,
Manslaughter,HSOC Zones as of 2018-06-05,0.9090909090909091,Decimal number,1,,,3.0,3.0,3.0,3.0,3.0,3.0,
Manslaughter,Current Supervisor Districts,0.0,Decimal number,6,,,6.909090909090909,2.0,6.0,8.0,9.0,10.0,2.773248833211526
Manslaughter,Current Police Districts,0.0,Decimal number,5,,,6.090909090909091,1.0,2.0,9.0,10.0,10.0,4.158233890837442
Manslaughter,ID,0.0,Whole Number,10,,,55626.63636363636,47748.0,51035.0,52931.0,60291.5,66830.0,6572.319229506845
Manslaughter,Court Number,0.0,Whole Number,10,,,6922364.7272727275,2507611.0,2510797.0,2516341.0,10267848.0,20008076.0,7567858.358596085
Manslaughter,Arrest Date_x,0.0,text,10,2018/08/25,2,,,,,,,
Manslaughter,Filed Case Type,0.0,text,2,Misdemeanor,8,,,,,,,
Manslaughter,List of Filed Charges,0.0,text,7,",192(C)2,",4,,,,,,,
Manslaughter,Crime Type,0.0,text,2,VH,9,,,,,,,
Manslaughter,Crime Description,0.0,text,2,Vehicular Homicid,9,,,,,,,
Manslaughter,Type,0.0,text,1,New Filing,11,,,,,,,
Manslaughter,Filing.Date,0.0,Date + time,9,,,2019-02-16 08:43:38.181818112,2018-02-07 00:00:00,2018-07-16 12:00:00,2018-10-03 00:00:00,2019-09-04 12:00:00,2020-07-22 00:00:00,
Manslaughter,Status,0.0,text,1,CLO,11,,,,,,,
Manslaughter,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manslaughter,Filed.Charge.List,0.0,text,6,192C2/M/0,5,,,,,,,
Manslaughter,Case.Dispo,0.0,Whole Number,5,,,142.54545454545453,68.0,70.0,172.0,190.0,190.0,58.76114981237796
Manslaughter,Case.Dispo.Date,0.0,Date + time,10,,,2020-05-22 06:32:43.636363520,2019-05-01 00:00:00,2019-09-15 12:00:00,2020-07-08 00:00:00,2020-12-05 12:00:00,2021-05-26 00:00:00,
Manslaughter,Dispo.Description,0.0,text,5,County Jail w/ Probation Condition,5,,,,,,,
Manslaughter,Arrest Date_y,0.0,text,10,2018-08-25 00:00:00,2,,,,,,,
Manslaughter,Filing Date,0.0,Date + time,9,,,2019-02-16 08:43:38.181818112,2018-02-07 00:00:00,2018-07-16 12:00:00,2018-10-03 00:00:00,2019-09-04 12:00:00,2020-07-22 00:00:00,
Manslaughter,Dispo Code,0.0,text,5,190.0,5.0,,,,,,,
Manslaughter,Dispo Description,0.0,text,5,County Jail W/ Probation Condi,5,,,,,,,
Manslaughter,Dispo Date,0.0,Date + time,10,,,2020-05-22 06:32:43.636363520,2019-05-01 00:00:00,2019-09-15 12:00:00,2020-07-08 00:00:00,2020-12-05 12:00:00,2021-05-26 00:00:00,
Manslaughter,Case Stage,0.0,text,3,Pretrial Conference ,7,,,,,,,
Manslaughter,Custody Status,0.0,text,2,O             ,10,,,,,,,
Manslaughter,Outcome,0.0,text,4,GP                  ,7,,,,,,,
Manslaughter,Outcome Sub-Type,0.0,text,3,NEG                 ,8,,,,,,,
Manslaughter,Outcome Sub-Type Description,0.0,text,3,Negotiated                  ,8,,,,,,,
Manslaughter,Dispo Case Type,0.0,text,2,Misdemeanor    ,8,,,,,,,
Manslaughter,Sentence Type,0.0,text,4,Court Probation Only          ,4,,,,,,,
Manslaughter,SP Term,0.9090909090909091,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,
Manslaughter,CJ Term,0.6363636363636364,Decimal number,4,,,23.25,0.0,0.75,1.5,24.0,90.0,44.50749000636485
Manslaughter,Supervision Term,0.0,text,3,2.0,4.0,,,,,,,
Manslaughter,Program Term,0.8181818181818182,Decimal number,2,,,5.208333333333333,0.0,2.6041666666666665,5.208333333333333,7.8125,10.416666666666666,7.365695637359869
Manslaughter,Forfeiture,0.0,text,1,                ,11,,,,,,,
Manslaughter,Outcome Description,0.0,text,4,Guilty Plea        ,7,,,,,,,
Miscellaneous Investigation,index,0.0,Whole Number,41,,,12288.829268292682,123.0,4900.0,11626.0,20338.0,28595.0,9243.431589248765
Miscellaneous Investigation,Incident Datetime,0.0,text,34,2018/12/30 07:17:00 AM,5,,,,,,,
Miscellaneous Investigation,Incident Date,0.0,text,34,2018/12/30,5,,,,,,,
Miscellaneous Investigation,Incident Time,0.0,text,33,07:17,5,,,,,,,
Miscellaneous Investigation,Incident Year,0.0,Whole Number,4,,,2018.658536585366,2018.0,2018.0,2018.0,2019.0,2021.0,0.854685793071377
Miscellaneous Investigation,Incident Day of Week,0.0,text,7,Monday,10,,,,,,,
Miscellaneous Investigation,Report Datetime,0.0,text,34,2018/12/30 07:17:00 AM,5,,,,,,,
Miscellaneous Investigation,Row ID,0.0,Whole Number,34,,,77876360702.92683,64421268020.0,70129768020.0,75457868020.0,81648368020.0,104115668020.0,10912165011.774479
Miscellaneous Investigation,Incident ID,0.0,Whole Number,34,,,778762.9268292683,644212.0,701297.0,754578.0,816483.0,1041156.0,109121.6501177448
Miscellaneous Investigation,Incident Number,0.0,text,32,180036058,5,,,,,,,
Miscellaneous Investigation,CAD Number,0.0975609756097561,Decimal number,29,,,187627257.0810811,180501998.0,182170714.0,183640602.0,191050201.0,210072258.0,7299032.727796622
Miscellaneous Investigation,Report Type Code,0.0,text,2,IS,35,,,,,,,
Miscellaneous Investigation,Report Type Description,0.0,text,2,Initial Supplement,35,,,,,,,
Miscellaneous Investigation,Incident Code,0.0,Whole Number,1,,,68020.0,68020.0,68020.0,68020.0,68020.0,68020.0,0.0
Miscellaneous Investigation,Incident Category,0.0,text,1,Miscellaneous Investigation,41,,,,,,,
Miscellaneous Investigation,Incident Subcategory,0.0,text,1,Miscellaneous Investigation,41,,,,,,,
Miscellaneous Investigation,Incident Description,0.0,text,1,Miscellaneous Investigation,41,,,,,,,
Miscellaneous Investigation,Resolution,0.0,text,3,Cite or Arrest Adult,29,,,,,,,
Miscellaneous Investigation,Intersection,0.024390243902439025,text,19,BOARDMAN PL \ BRYANT ST,6,,,,,,,
Miscellaneous Investigation,CNN,0.024390243902439025,Decimal number,19,,,26213100.0,22923000.0,24120750.0,24751500.0,27275000.0,34169000.0,3098243.5950646256
Miscellaneous Investigation,Police District,0.0,text,8,Northern,11,,,,,,,
Miscellaneous Investigation,Analysis Neighborhood,0.024390243902439025,text,13,South of Market,6,,,,,,,
Miscellaneous Investigation,Supervisor District,0.024390243902439025,Decimal number,9,,,4.9,1.0,3.0,6.0,6.0,9.0,2.457849800338833
Miscellaneous Investigation,Latitude,0.024390243902439025,Decimal number,19,,,37.7765327515184,37.73794766141177,37.77461120978756,37.77615876396203,37.78087417491864,37.82411913273524,0.013228290140308945
Miscellaneous Investigation,Longitude,0.024390243902439025,Decimal number,19,,,-122.42546305531334,-122.49842450432553,-122.44115459318624,-122.4199286651604,-122.40669900268831,-122.372658041869,0.027445396636659163
Miscellaneous Investigation,Neighborhoods,0.024390243902439025,Decimal number,14,,,35.7,5.0,20.0,26.5,42.5,116.0,30.158725403251342
Miscellaneous Investigation,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Miscellaneous Investigation,Central Market/Tenderloin Boundary Polygon - Updated,0.8536585365853658,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Miscellaneous Investigation,Civic Center Harm Reduction Project Boundary,0.7317073170731707,Decimal number,1,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Miscellaneous Investigation,HSOC Zones as of 2018-06-05,0.6829268292682927,Decimal number,2,,,1.7692307692307692,1.0,1.0,1.0,3.0,3.0,1.0127393670836666
Miscellaneous Investigation,Current Supervisor Districts,0.024390243902439025,Decimal number,9,,,7.275,2.0,4.0,9.0,10.0,11.0,3.2815529469429174
Miscellaneous Investigation,Current Police Districts,0.024390243902439025,Decimal number,7,,,4.45,1.0,3.0,4.0,5.25,10.0,2.601281735350223
Miscellaneous Investigation,ID,0.0,Whole Number,39,,,57366.46341463415,45540.0,50718.0,56897.0,62823.0,70530.0,6830.467784484314
Miscellaneous Investigation,Court Number,0.0,Whole Number,33,,,18215490.707317073,2513148.0,18004516.0,18016580.0,19011810.0,21004464.0,2684375.3780218153
Miscellaneous Investigation,Arrest Date_x,0.0,text,38,2020/10/29,2,,,,,,,
Miscellaneous Investigation,Filed Case Type,0.0,text,3,Felony,26,,,,,,,
Miscellaneous Investigation,List of Filed Charges,0.0,text,33,",12022.1(b),459,484(A),484(a),",5,,,,,,,
Miscellaneous Investigation,Crime Type,0.0,text,12,DRUG,11,,,,,,,
Miscellaneous Investigation,Crime Description,0.0,text,12,Narcotics,11,,,,,,,
Miscellaneous Investigation,Type,0.0,text,2,New Filing,35,,,,,,,
Miscellaneous Investigation,Filing.Date,0.0,Date + time,31,,,2019-02-01 18:43:54.146341376,2018-01-16 00:00:00,2018-05-09 00:00:00,2018-12-07 00:00:00,2019-08-01 00:00:00,2021-06-21 00:00:00,
Miscellaneous Investigation,Status,0.0,text,1,CLO,41,,,,,,,
Miscellaneous Investigation,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miscellaneous Investigation,Filed.Charge.List,0.0,text,33,"484A/M/0, 459/F/1, 459/F/1",5,,,,,,,
Miscellaneous Investigation,Case.Dispo,0.0,Whole Number,10,,,150.609756097561,52.0,73.0,190.0,190.0,191.0,56.802235012709
Miscellaneous Investigation,Case.Dispo.Date,0.0,Date + time,32,,,2019-10-07 03:30:43.902438912,2018-04-02 00:00:00,2019-01-09 00:00:00,2019-07-03 00:00:00,2020-08-13 00:00:00,2021-11-15 00:00:00,
Miscellaneous Investigation,Dispo.Description,0.0,text,10,County Jail w/ Probation Condition,20,,,,,,,
Miscellaneous Investigation,Arrest Date_y,0.0,text,32,2018-01-14 00:00:00,5,,,,,,,
Miscellaneous Investigation,Filing Date,0.0,Date + time,31,,,2019-02-01 18:43:54.146341376,2018-01-16 00:00:00,2018-05-09 00:00:00,2018-12-07 00:00:00,2019-08-01 00:00:00,2021-06-21 00:00:00,
Miscellaneous Investigation,Dispo Code,0.0,text,10,190.0,20.0,,,,,,,
Miscellaneous Investigation,Dispo Description,0.0,text,10,County Jail W/ Probation Condi,20,,,,,,,
Miscellaneous Investigation,Dispo Date,0.0,Date + time,32,,,2019-10-07 03:30:43.902438912,2018-04-02 00:00:00,2019-01-09 00:00:00,2019-07-03 00:00:00,2020-08-13 00:00:00,2021-11-15 00:00:00,
Miscellaneous Investigation,Case Stage,0.0,text,9,                    ,13,,,,,,,
Miscellaneous Investigation,Custody Status,0.0,text,3,O             ,19,,,,,,,
Miscellaneous Investigation,Outcome,0.0,text,6,GP                  ,17,,,,,,,
Miscellaneous Investigation,Outcome Sub-Type,0.0,text,6,NEG                 ,19,,,,,,,
Miscellaneous Investigation,Outcome Sub-Type Description,0.0,text,6,Negotiated                  ,19,,,,,,,
Miscellaneous Investigation,Dispo Case Type,0.0,text,2,Felony         ,21,,,,,,,
Miscellaneous Investigation,Sentence Type,0.0,text,6,                              ,21,,,,,,,
Miscellaneous Investigation,SP Term,0.975609756097561,Decimal number,1,,,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,
Miscellaneous Investigation,CJ Term,0.7317073170731707,Decimal number,7,,,33.81818181818182,2.0,3.0,10.0,39.0,124.0,46.94000038734168
Miscellaneous Investigation,Supervision Term,0.0,text,4,                ,34,,,,,,,
Miscellaneous Investigation,Program Term,0.926829268292683,Decimal number,2,,,304.1666666666667,182.5,273.75,365.0,365.0,365.0,105.36642412710671
Miscellaneous Investigation,Forfeiture,0.0,text,1,                ,41,,,,,,,
Miscellaneous Investigation,Outcome Description,0.0,text,6,Guilty Plea        ,17,,,,,,,
Missing Adult,index,0.0,Whole Number,1,,,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,
Missing Adult,Incident Datetime,0.0,text,1,2018/02/20 11:00:00 AM,1,,,,,,,
Missing Adult,Incident Date,0.0,text,1,2018/02/20,1,,,,,,,
Missing Adult,Incident Time,0.0,text,1,11:00,1,,,,,,,
Missing Adult,Incident Year,0.0,Whole Number,1,,,2018.0,2018.0,2018.0,2018.0,2018.0,2018.0,
Missing Adult,Incident Day of Week,0.0,text,1,Tuesday,1,,,,,,,
Missing Adult,Report Datetime,0.0,text,1,2018/02/21 08:09:00 AM,1,,,,,,,
Missing Adult,Row ID,0.0,Whole Number,1,,,63813274000.0,63813274000.0,63813274000.0,63813274000.0,63813274000.0,63813274000.0,
Missing Adult,Incident ID,0.0,Whole Number,1,,,638132.0,638132.0,638132.0,638132.0,638132.0,638132.0,
Missing Adult,Incident Number,0.0,text,1,180138121,1,,,,,,,
Missing Adult,CAD Number,0.0,Decimal number,1,,,180520621.0,180520621.0,180520621.0,180520621.0,180520621.0,180520621.0,
Missing Adult,Report Type Code,0.0,text,1,II,1,,,,,,,
Missing Adult,Report Type Description,0.0,text,1,Initial,1,,,,,,,
Missing Adult,Incident Code,0.0,Whole Number,1,,,74000.0,74000.0,74000.0,74000.0,74000.0,74000.0,
Missing Adult,Incident Category,0.0,text,1,Missing Person,1,,,,,,,
Missing Adult,Incident Subcategory,0.0,text,1,Missing Adult,1,,,,,,,
Missing Adult,Incident Description,0.0,text,1,Missing Adult,1,,,,,,,
Missing Adult,Resolution,0.0,text,1,Open or Active,1,,,,,,,
Missing Adult,Intersection,0.0,text,1,HAYES ST \ BAKER ST,1,,,,,,,
Missing Adult,CNN,0.0,Decimal number,1,,,26351000.0,26351000.0,26351000.0,26351000.0,26351000.0,26351000.0,
Missing Adult,Police District,0.0,text,1,Park,1,,,,,,,
Missing Adult,Analysis Neighborhood,0.0,text,1,Lone Mountain/USF,1,,,,,,,
Missing Adult,Supervisor District,0.0,Decimal number,1,,,5.0,5.0,5.0,5.0,5.0,5.0,
Missing Adult,Latitude,0.0,Decimal number,1,,,37.77456748108749,37.77456748108749,37.77456748108749,37.77456748108749,37.77456748108749,37.77456748108749,
Missing Adult,Longitude,0.0,Decimal number,1,,,-122.44111041853978,-122.44111041853978,-122.44111041853978,-122.44111041853978,-122.44111041853978,-122.44111041853978,
Missing Adult,Neighborhoods,0.0,Decimal number,1,,,24.0,24.0,24.0,24.0,24.0,24.0,
Missing Adult,ESNCAG - Boundary File,1.0,Decimal number,0,,,,,,,,,
Missing Adult,Central Market/Tenderloin Boundary Polygon - Updated,1.0,Decimal number,0,,,,,,,,,
Missing Adult,Civic Center Harm Reduction Project Boundary,1.0,Decimal number,0,,,,,,,,,
Missing Adult,HSOC Zones as of 2018-06-05,1.0,Decimal number,0,,,,,,,,,
Missing Adult,Current Supervisor Districts,0.0,Decimal number,1,,,11.0,11.0,11.0,11.0,11.0,11.0,
Missing Adult,Current Police Districts,0.0,Decimal number,1,,,7.0,7.0,7.0,7.0,7.0,7.0,
Missing Adult,ID,0.0,Whole Number,1,,,49056.0,49056.0,49056.0,49056.0,49056.0,49056.0,
Missing Adult,Court Number,0.0,Whole Number,1,,,18003548.0,18003548.0,18003548.0,18003548.0,18003548.0,18003548.0,
Missing Adult,Arrest Date_x,0.0,text,1,2018/03/04,1,,,,,,,
Missing Adult,Filed Case Type,0.0,text,1,Misdemeanor,1,,,,,,,
Missing Adult,List of Filed Charges,0.0,text,1,",166(A)4,",1,,,,,,,
Missing Adult,Crime Type,0.0,text,1,STAY,1,,,,,,,
Missing Adult,Crime Description,0.0,text,1,Stay Away Violati,1,,,,,,,
Missing Adult,Type,0.0,text,1,New Filing,1,,,,,,,
Missing Adult,Filing.Date,0.0,Date + time,1,,,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,
Missing Adult,Status,0.0,text,1,CLO,1,,,,,,,
Missing Adult,Attempt,0.0,Decimal number,1,,,0.0,0.0,0.0,0.0,0.0,0.0,
Missing Adult,Filed.Charge.List,0.0,text,1,166A4/M/0,1,,,,,,,
Missing Adult,Case.Dispo,0.0,Whole Number,1,,,68.0,68.0,68.0,68.0,68.0,68.0,
Missing Adult,Case.Dispo.Date,0.0,Date + time,1,,,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,
Missing Adult,Dispo.Description,0.0,text,1,1385 PC - Interest Of Justice,1,,,,,,,
Missing Adult,Arrest Date_y,0.0,text,1,2018-03-04 00:00:00,1,,,,,,,
Missing Adult,Filing Date,0.0,Date + time,1,,,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-05 00:00:00,
Missing Adult,Dispo Code,0.0,text,1,68.0,1.0,,,,,,,
Missing Adult,Dispo Description,0.0,text,1,1385 PC - Interest Of Justice ,1,,,,,,,
Missing Adult,Dispo Date,0.0,Date + time,1,,,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-12 00:00:00,
Missing Adult,Case Stage,0.0,text,1,                    ,1,,,,,,,
Missing Adult,Custody Status,0.0,text,1,              ,1,,,,,,,
Missing Adult,Outcome,0.0,text,1,                    ,1,,,,,,,
Missing Adult,Outcome Sub-Type,0.0,text,1,                    ,1,,,,,,,
Missing Adult,Outcome Sub-Type Description,0.0,text,1,                            ,1,,,,,,,
Missing Adult,Dispo Case Type,0.0,text,1,Misdemeanor    ,1,,,,,,,
Missing Adult,Sentence Type,0.0,text,1,                              ,1,,,,,,,
Missing Adult,SP Term,1.0,Decimal number,0,,,,,,,,,
Missing Adult,CJ Term,1.0,Decimal number,0,,,,,,,,,
Missing Adult,Supervision Term,0.0,text,1,                ,1,,,,,,,
Missing Adult,Program Term,1.0,Decimal number,0,,,,,,,,,
Missing Adult,Forfeiture,0.0,text,1,                ,1,,,,,,,
Missing Adult,Outcome Description,0.0,text,1,                   ,1,,,,,,,
Missing Person,index,0.0,Whole Number,35,,,15636.714285714286,1432.0,10741.5,14821.0,22831.0,30458.0,8741.075713082957
Missing Person,Incident Datetime,0.0,text,24,2020/09/28 09:30:00 AM,8,,,,,,,
Missing Person,Incident Date,0.0,text,23,2020/09/28,8,,,,,,,
Missing Person,Incident Time,0.0,text,24,09:30,8,,,,,,,
Missing Person,Incident Year,0.0,Whole Number,4,,,2019.2285714285715,2018.0,2018.0,2020.0,2020.0,2021.0,1.0595702315704476
Missing Person,Incident Day of Week,0.0,text,7,Monday,15,,,,,,,
Missing Person,Report Datetime,0.0,text,23,2020/09/28 10:00:00 AM,8,,,,,,,
Missing Person,Row ID,0.0,Whole Number,25,,,84591155000.0,64222075000.0,72088625000.0,89754175000.0,96502875000.0,101258975000.0,12662557695.514572
Missing Person,Incident ID,0.0,Whole Number,25,,,845910.8,642220.0,720885.5,897541.0,965028.0,1012589.0,126625.57695514572
Missing Person,Incident Number,0.0,text,22,180489504,8,,,,,,,
Missing Person,CAD Number,0.0,Decimal number,23,,,194016401.37142858,180631000.0,182738260.5,200213792.0,202721007.0,210712794.0,10302440.371138934
Missing Person,Report Type Code,0.0,text,3,IS,17,,,,,,,
Missing Person,Report Type Description,0.0,text,3,Initial Supplement,17,,,,,,,
Missing Person,Incident Code,0.0,Whole Number,1,,,75000.0,75000.0,75000.0,75000.0,75000.0,75000.0,0.0
Missing Person,Incident Category,0.0,text,1,Missing Person,35,,,,,,,
Missing Person,Incident Subcategory,0.0,text,1,Missing Person,35,,,,,,,
Missing Person,Incident Description,0.0,text,1,Found Person,35,,,,,,,
Missing Person,Resolution,0.0,text,2,Cite or Arrest Adult,32,,,,,,,
Missing Person,Intersection,0.0,text,22,GEARY BLVD \ 14TH AVE,8,,,,,,,
